50580000,1700900,1701800,1700900,1701800,228971
50640000,1701600,1701700,1701400,1701500,138421
50700000,1701600,1701800,1701300,1701700,80085
50760000,1701700,1701900,1701500,1701900,60499
50820000,1701900,1701900,1701800,1701800,130784
50880000,1701800,1702000,1701700,1701900,206686
50940000,1701900,1702100,1701800,1701800,69328
51000000,1701800,1701900,1701500,1701600,157224
51060000,1701600,1701800,1701500,1701700,33588
51120000,1701700,1701800,1701600,1701600,50435
51180000,1701500,1701600,1701500,1701600,44482
51240000,1701700,1701700,1701300,1701300,46850
51300000,1701300,1701400,1701200,1701200,104313
51360000,1701200,1701900,1701200,1701800,65564
51420000,1701900,1701900,1701700,1701700,38371
51480000,1701700,1701700,1701300,1701400,30702
51540000,1701400,1701900,1701300,1701600,82087
51600000,1701600,1702000,1701600,1701800,136792
51660000,1701800,1702000,1701800,1701800,402073
51720000,1701900,1702100,1701700,1701800,89755
51780000,1701800,1701800,1701500,1701600,69751
51840000,1701600,1702000,1701600,1701800,47281
51900000,1701800,1702000,1701800,1701900,59729
51960000,1701900,1702000,1701800,1701900,88037
52020000,1702000,1702000,1701300,1701400,183693
52080000,1701300,1701800,1701200,1701700,114409
52140000,1701600,1701800,1701400,1701500,141165
52200000,1701500,1701600,1701100,1701100,98514
52260000,1701100,1701400,1701100,1701100,56122
52320000,1701100,1701400,1701100,1701400,20298
52380000,1701400,1701400,1701000,1701300,75547
52440000,1701300,1701300,1701100,1701200,88225
52500000,1701200,1701400,1700700,1700800,112438
52560000,1700800,1700800,1700400,1700500,147029
52620000,1700500,1701000,1700500,1700900,126690
52680000,1700800,1700900,1700800,1700900,24846
52740000,1700800,1700900,1700200,1700300,166919
52800000,1700300,1700700,1700200,1700400,116885
52860000,1700300,1700800,1700300,1700800,114575
52920000,1700800,1700900,1700600,1700700,91642
52980000,1700700,1700700,1700600,1700600,43622
53040000,1700500,1700900,1700300,1700900,96461
53100000,1700900,1701000,1700600,1701000,147343
53160000,1700900,1701000,1700700,1700800,109979
53220000,1700800,1700900,1700700,1700700,23614
53280000,1700800,1701500,1700800,1701400,120478
53340000,1701300,1701300,1700800,1700800,107791
53400000,1700800,1700900,1700500,1700600,96376
53460000,1700600,1700700,1700300,1700500,118199
53520000,1700500,1700600,1700200,1700200,350679
53580000,1700200,1700300,1700000,1700200,53257
53640000,1700200,1700300,1700100,1700300,28094
53700000,1700300,1700700,1700300,1700700,73249
53760000,1700600,1700800,1700300,1700300,109892
53820000,1700400,1700400,1700200,1700300,51153
53880000,1700300,1700500,1700200,1700200,53712
53940000,1700200,1700700,1700200,1700600,41524
54000000,1700600,1700800,1700500,1700500,274829
54060000,1700500,1700600,1700000,1700100,317030
54120000,1700100,1700100,1699000,1699300,467333
54180000,1699400,1699500,1699200,1699200,138169
54240000,1699300,1699800,1699200,1699300,143165
54300000,1699400,1699900,1699300,1699600,198411
54360000,1699600,1699700,1699400,1699600,110153
54420000,1699600,1699700,1699400,1699700,104372
54480000,1699700,1699900,1699600,1699900,90633
54540000,1699900,1699900,1699500,1699700,51792
54600000,1699700,1700400,1699700,1700200,111329
54660000,1700200,1700300,1700000,1700200,120123
54720000,1700100,1700100,1699200,1699300,180334
54780000,1699200,1699300,1699000,1699200,239754
54840000,1699300,1699300,1698200,1698300,468240
54900000,1698300,1698700,1698200,1698300,319178
54960000,1698200,1698500,1698200,1698400,237895
55020000,1698400,1698400,1698100,1698300,152031
55080000,1698300,1698700,1698300,1698600,331465
55140000,1698600,1698800,1698400,1698500,323836
55200000,1698500,1698600,1698200,1698400,97403
55260000,1698300,1698700,1698200,1698700,347563
55320000,1698800,1699500,1698700,1699400,217838
55380000,1699300,1699400,1699100,1699300,103546
55440000,1699300,1699300,1699100,1699100,85954
55500000,1699000,1699300,1698800,1698800,146206
55560000,1698800,1699200,1698800,1699100,94668
55620000,1699100,1699700,1699100,1699600,198560
55680000,1699700,1700000,1699500,1699700,102014
55740000,1699700,1700000,1699700,1699900,112711
55800000,1699900,1701000,1699900,1700800,558337
55860000,1700800,1701500,1700500,1700600,499324
55920000,1700600,1700600,1700100,1700200,199319
55980000,1700100,1700700,1700100,1700100,208004
56040000,1700100,1700200,1699700,1699800,245652
56100000,1699800,1700300,1699800,1700000,398272
56160000,1700000,1700100,1699700,1699700,211149
56220000,1699600,1699700,1699200,1699500,205599
56280000,1699500,1699600,1699300,1699500,83099
56340000,1699500,1699500,1698700,1698800,262932
56400000,1698800,1699800,1698800,1699700,271748
56460000,1699700,1699800,1699300,1699600,168697
56520000,1699500,1699700,1699300,1699500,163240
56580000,1699500,1699600,1699300,1699300,145464
